Date,Open,High,Low,Close,Volume,Symbol,EMA_10,EMA_25,EMA_Difference,Monthly_Crossover,EMA_Gap_%
2026-08-31,1374.7,1980.0,1313.0,1320.0,605764.0,ECL,1311.25,1310.12,1.12,True,0.09
2026-07-31,1200.0,1220.0,1183.0,1220.0,150325.0,HBLD86,1176.46,1175.58,0.87,True,0.07
2026-07-31,499.7,562.0,485.0,510.0,1836041.0,BFC,483.57,481.96,1.62,True,0.34
2026-07-31,467.8,1017.1,467.8,926.1,654336.0,SNORL,540.0,490.5,49.5,True,10.09
2026-07-31,635.0,718.0,541.6,644.0,785523.0,YMHL,637.86,637.08,0.79,True,0.12
2026-07-31,1227.0,1240.0,1118.0,1200.0,120429.0,LBLD86,1174.9,1172.75,2.15,True,0.18
2026-07-31,1086.4,1211.7,1086.4,1272.2,299.0,ICFCD83,1141.69,1128.21,13.48,True,1.19
2026-07-31,1010.0,1010.0,1010.0,1010.0,50.0,ADBLB86,1001.82,1000.77,1.05,True,0.1
2026-06-30,131.0,131.0,127.1,127.1,78966.0,GBIMEP,105.79,102.24,3.54,True,3.47
2026-06-30,1315.0,1363.0,1206.0,1363.0,47070.0,NMBD89/90,1319.49,1319.46,0.03,True,0.0
2026-06-30,510.0,575.0,508.3,513.7,1075042.0,NICL,505.78,505.7,0.08,True,0.02
2026-06-30,456.0,456.0,456.0,456.0,3038.0,SLBBLP,453.87,453.29,0.58,True,0.13
2026-06-30,10.2,10.7,9.75,10.15,336087.0,SLCF,9.98,9.96,0.01,True,0.13
2026-06-30,375.3,1324.8,375.3,843.1,453692.0,KHPL,461.58,412.67,48.91,True,11.85
2026-06-30,1158.8,1264.0,1158.8,1264.0,2221.0,NICAD85/86,1160.96,1157.34,3.61,True,0.31
2026-06-30,623.0,682.2,594.8,650.0,488218.0,GFCL,639.19,638.12,1.07,True,0.17
2026-05-31,1086.6,1100.0,1075.8,1090.0,5263.0,ICFCD89,1087.63,1087.32,0.3,True,0.03
2026-05-31,9.5,10.04,9.32,9.83,163315.0,SBCF,9.61,9.6,0.01,True,0.1
2026-05-31,434.0,489.8,425.3,484.0,1145362.0,TAMOR,450.38,447.59,2.78,True,0.62
2026-05-31,253.0,270.0,245.1,262.4,1208543.0,HURJA,253.77,253.15,0.62,True,0.24
2026-05-31,9.25,9.75,9.13,9.69,382975.0,NSY,9.53,9.52,0.01,True,0.14
2026-05-31,716.0,716.0,716.0,716.0,1140.0,JBLBP,253.52,154.88,98.65,True,63.69
2026-05-31,10.28,10.9,10.1,10.71,152491.0,SIGS2,10.09,10.03,0.06,True,0.59
2026-05-31,201.0,201.0,201.0,201.0,59800.0,MLBLPO,196.22,195.39,0.83,True,0.42
2026-05-31,756.0,810.0,717.0,748.0,102949.0,SWBBL,740.9,740.1,0.81,True,0.11
2026-05-31,268.0,278.0,250.5,273.7,1176237.0,NBL,260.25,259.48,0.77,True,0.3
2026-05-31,1079.6,1079.6,1079.6,1079.6,50.0,SRBLD83,1061.11,1060.4,0.71,True,0.07
2026-04-30,9.25,9.7,8.94,9.38,160031.0,NICSF,9.27,9.26,0.01,True,0.14
2026-04-30,1254.5,1320.0,1254.5,1320.0,224.0,SBD89,1257.57,1255.07,2.49,True,0.2
2026-04-30,9.85,11.3,9.61,10.57,1911950.0,KEF,9.96,9.91,0.05,True,0.46
2026-04-30,10.5,10.8,10.22,10.5,357368.0,NMB50,10.44,10.43,0.01,True,0.05
2026-04-30,356.0,1450.6,356.0,1024.0,1524972.0,HFIN,472.38,401.66,70.72,True,17.61
